Year,Month,Date,Hour,Irradiance,Temperature,Relative Humidity,Wind Speed,Pressure,Power Generated(Per Hour)
2018,9,6,16,209.05,34.16,43.31,2.42,99.73,0.4
2018,9,7,8,602.7,30.31,54,6.71,100.33,1.2
2018,9,7,9,797.55,32.29,46.69,6.33,100.3,1.6
2018,9,7,10,925.95,33.88,42.56,5.31,100.2,1.9
2018,9,7,11,984.75,35.08,39.56,4.41,100.08,2.1
2018,9,7,12,959.12,35.94,36.75,3.58,99.93,2.1
2018,9,7,13,856.45,36.68,33.44,2.77,99.8,1.8
2018,9,7,14,686.42,36.81,31.88,1.96,99.74,1.4
2018,9,7,15,468.45,36.26,33.56,1.03,99.73,0.9
2018,9,7,16,227.65,34.83,40.25,0.67,99.76,0.5
2018,9,8,8,630.02,30.55,53.56,6.11,100.4,1.2
2018,9,8,9,818.05,32.23,47.06,5.79,100.37,1.7
2018,9,8,10,944.67,33.76,43.12,4.93,100.27,2
2018,9,8,11,1002.95,35.05,40,4.05,100.13,2.1
2018,9,8,12,977.3,35.97,37.5,3.19,99.96,2.1
2018,9,8,13,876.27,36.58,35.31,2.26,99.82,1.9
2018,9,8,14,708.88,36.41,35.75,1.48,99.72,1.5
2018,9,8,15,490.05,35.33,39,1.73,99.7,1
2018,9,8,16,244,34,44.62,3.21,99.75,0.5
2018,9,9,8,625.6,31.4,54.88,3.01,100.42,1.2
2018,9,9,9,809.8,32.59,51.94,2.13,100.4,1.6
2018,9,9,10,931.9,33.41,49.94,1.65,100.35,1.9
2018,9,9,11,937.38,34,48,1.63,100.26,2
2018,9,9,12,909.58,34.37,46.75,1.94,100.14,2
2018,9,9,13,806.7,34.34,46.94,2.48,100.05,1.7
2018,9,9,14,637.92,34.12,47.69,3.04,99.99,1.3
2018,9,9,15,421.6,33.44,49.44,3.57,99.97,0.9
2018,9,9,16,191.15,32.46,52.25,4.06,100.01,0.4
2018,9,10,8,557.58,27.62,72.62,3.75,100.64,1.1
2018,9,10,9,739.38,28.69,64.5,3.33,100.64,1.5
2018,9,10,10,866.48,29.53,59.31,2.71,100.6,1.8
2018,9,10,11,921.6,30.08,56.62,2.21,100.53,1.9
2018,9,10,12,890.92,30.59,54.88,1.93,100.43,1.9
2018,9,10,13,781.65,30.99,53.75,1.97,100.32,1.7
2018,9,10,14,604.62,31.13,53.81,2.17,100.26,1.3
2018,9,10,15,384.2,30.9,55.25,2.4,100.24,0.8
2018,9,10,16,169.02,30.27,59.56,2.33,100.27,0.3
2018,9,11,8,472.92,30.01,63.19,4.12,100.65,0.9
2018,9,11,9,655.58,31.8,54.88,3.9,100.61,1.3
2018,9,11,10,778.23,33.14,50.12,3.44,100.53,1.6
2018,9,11,11,959.25,34.02,47.88,3.05,100.43,2
2018,9,11,12,918.5,34.47,46.5,3.04,100.3,2
2018,9,11,13,806.5,34.41,46.31,3.39,100.19,1.7
2018,9,11,14,628.9,33.88,47.5,4,100.14,1.3
2018,9,11,15,407.98,33.02,50.12,4.6,100.14,0.8
2018,9,11,16,187.12,31.76,56.19,4.9,100.19,0.4
2018,9,12,8,570.7,29.48,68.62,4.6,100.59,1.1
2018,9,12,9,757.33,31.16,60.06,4.6,100.55,1.5
2018,9,12,10,883.27,32.62,54.06,4.39,100.46,1.8
2018,9,12,11,931.73,33.7,50.75,3.88,100.33,2
2018,9,12,12,900.62,34.49,48.38,3.42,100.17,1.9
2018,9,12,13,792.98,34.91,46.75,3.04,100.02,1.7
2018,9,12,14,618.12,34.98,46.19,2.71,99.93,1.3
2018,9,12,15,399.65,34.6,46.94,2.55,99.9,0.8
2018,9,12,16,178.6,33.64,50.69,2.66,99.92,0.4
2018,9,13,8,542.8,30.21,64.12,5.69,100.45,1.1
2018,9,13,9,729.3,31.83,57.12,5.09,100.42,1.5
2018,9,13,10,852.8,33.06,52.94,3.99,100.35,1.8
2018,9,13,11,954.77,33.82,51.19,2.71,100.23,2
2018,9,13,12,920.25,34.3,49.75,1.73,100.1,2
2018,9,13,13,814.15,34.51,48.69,1.08,99.98,1.7
2018,9,13,14,642.58,34.32,48.94,1.27,99.91,1.3
2018,9,13,15,423.67,33.67,51.19,2.14,99.92,0.9
2018,9,13,16,192.42,32.75,55.62,3.01,99.97,0.4
2018,9,14,8,584.95,30.26,65.12,4.35,100.42,1.2
2018,9,14,9,770.48,31.88,58.12,3.31,100.39,1.6
2018,9,14,10,891.62,32.95,54.56,2.06,100.33,1.8
2018,9,14,11,931.3,33.57,52.56,1.1,100.24,2
2018,9,14,12,900.7,34.16,49.69,0.76,100.13,1.9
2018,9,14,13,793.52,34.44,48.31,1.22,100.05,1.7
2018,9,14,14,615.42,33.98,50.06,1.91,100,1.3
2018,9,14,15,393.62,33.37,52.5,2.56,100.01,0.8
2018,9,14,16,171.52,32.42,57.81,2.86,100.06,0.3
2018,9,15,8,592.48,29.68,66.31,3.61,100.45,1.2
2018,9,15,9,780.83,30.99,59.62,2.83,100.43,1.6
2018,9,15,10,906.25,32.05,55.81,2.34,100.37,1.9
2018,9,15,11,935.58,33.01,53.19,2.32,100.28,2
2018,9,15,12,904.95,34.19,48.5,2.3,100.15,2
2018,9,15,13,796.48,34.62,46.19,2.18,100.04,1.7
2018,9,15,14,621.2,34.53,46.06,2.19,99.98,1.3
2018,9,15,15,403.27,34.03,47.75,2.53,99.98,0.8
2018,9,15,16,172.75,32.89,53.12,2.82,100.04,0.3
2018,9,16,8,571.62,26.83,85.06,5.12,100.41,1.1
2018,9,16,9,761.33,27.31,82,4.82,100.4,1.5
2018,9,16,10,891.27,27.74,79.06,4.66,100.33,1.8
2018,9,16,11,945.77,28.08,76.94,4.49,100.25,2
2018,9,16,12,914.85,28.26,75.69,4.24,100.14,2
2018,9,16,13,807.12,28.31,75.19,3.94,100.04,1.7
2018,9,16,14,633.9,28.2,75.5,3.49,100,1.3
2018,9,16,15,414.7,27.98,76.69,2.99,99.99,0.8
2018,9,16,16,181.85,27.58,79.38,2.49,100.03,0.4
2018,9,17,8,597.3,26.12,88.88,3.4,100.27,1.2
2018,9,17,9,785.9,26.44,87.19,4.69,100.28,1.6
2018,9,17,10,909.9,26.79,84.5,5.52,100.24,1.9
2018,9,17,11,958.77,27.23,81.12,5.89,100.16,2
2018,9,17,12,928.4,27.71,78.44,5.88,100.07,2
2018,9,17,13,821.83,28.18,76.06,5.66,99.98,1.7
2018,9,17,14,648.88,28.5,74.25,5.4,99.91,1.3
2018,9,17,15,426.75,28.63,73.5,5.18,99.89,0.9
2018,9,17,16,188.4,28.37,76,4.5,99.92,0.4
2018,9,18,8,606.48,28.04,74.25,4.91,100.24,1.2
2018,9,18,9,793.1,29.36,67.69,5.2,100.23,1.6
2018,9,18,10,915.08,30.1,64.12,4.84,100.18,1.9
2018,9,18,11,962.1,30.4,62.5,4.4,100.1,2
2018,9,18,12,931.3,30.24,63.12,4.01,100.01,2
2018,9,18,13,825.05,29.86,64.94,3.8,99.94,1.7
2018,9,18,14,652.73,29.28,68.12,3.68,99.92,1.4
2018,9,18,15,431.17,28.73,72.12,3.24,99.96,0.9
2018,9,18,16,191.52,28.24,75.62,2.61,100.01,0.4
2018,9,19,8,561.05,27.06,76.81,6.33,100.27,1.1
2018,9,19,9,748.27,28.47,70,6.97,100.24,1.5
2018,9,19,10,873.1,29.72,64.81,7.06,100.16,1.8
2018,9,19,11,919.95,30.7,61.06,6.8,100.05,1.9
2018,9,19,12,883.6,31.22,59.31,6.39,99.95,1.9
2018,9,19,13,771.23,31.22,59.5,5.99,99.87,1.6
2018,9,19,14,593.35,30.84,61.44,5.54,99.82,1.2
2018,9,19,15,372.6,30.3,65,4.81,99.83,0.8
2018,9,19,16,153.1,29.58,70.56,3.67,99.87,0.3
2018,9,20,8,567.08,27.17,74.56,5.12,100.08,1.1
2018,9,20,9,752.92,28.48,69.69,5.32,100.06,1.5
2018,9,20,10,875.92,29.58,65.44,5.02,99.97,1.8
2018,9,20,11,925.42,30.48,61.5,4.48,99.87,2
2018,9,20,12,903.6,31.19,58.25,4,99.74,2
2018,9,20,13,799.98,31.64,56.81,3.5,99.64,1.7
2018,9,20,14,627.75,31.72,58.31,2.76,99.57,1.3
2018,9,20,15,407.65,31.73,57.44,2.39,99.56,0.8
2018,9,20,16,174.42,31.09,60.12,1.94,99.6,0.3
2018,9,21,8,576.17,29.44,64.56,4.55,100.02,1.1
2018,9,21,9,760.92,31.36,57.38,3.8,100.02,1.5
2018,9,21,10,881.58,32.44,55,2.85,99.98,1.8
2018,9,21,11,895.95,33.14,52.81,2.31,99.9,1.9
2018,9,21,12,865.73,33.56,51.25,2.07,99.81,1.9
2018,9,21,13,758.88,33.67,51.06,2.26,99.72,1.6
2018,9,21,14,591.6,33.44,51.88,2.85,99.68,1.2
2018,9,21,15,378.08,32.85,55,3.39,99.71,0.8
2018,9,21,16,157.83,31.73,59.69,4.04,99.78,0.3
2018,9,22,8,635.83,29.16,70.12,0.71,100.44,1.3
2018,9,22,9,820.3,30.54,64.25,0.59,100.44,1.7
2018,9,22,10,940.1,31.62,60.88,0.79,100.4,1.9
2018,9,22,11,977.98,32.32,57.56,1.13,100.32,2.1
2018,9,22,12,943.67,32.56,56.12,1.57,100.23,2
2018,9,22,13,833.52,32.48,56.25,2.07,100.14,1.8
2018,9,22,14,655.88,32.19,57.12,2.72,100.11,1.4
2018,9,22,15,428.3,31.51,59.62,3.37,100.13,0.9
2018,9,22,16,183.75,30.39,64.88,3.88,100.18,0.4
2018,9,23,8,553.5,28.41,77,3.04,100.77,1.1
2018,9,23,9,735.92,29.25,72.5,2.92,100.75,1.5
2018,9,23,10,860.92,29.99,68.25,2.66,100.67,1.8
2018,9,23,11,950.58,30.48,65.56,2.35,100.56,2
2018,9,23,12,911.23,30.73,64.06,2.18,100.43,2
2018,9,23,13,798.2,30.67,64.06,2.35,100.33,1.7
2018,9,23,14,616.12,30.4,65.12,2.55,100.28,1.3
2018,9,23,15,394.2,29.98,67.19,2.7,100.28,0.8
2018,9,23,16,166.92,29.29,71.5,2.82,100.33,0.3
2018,9,24,8,621.3,28.07,78.69,1.96,100.73,1.2
2018,9,24,9,804.88,29.12,70.88,1.51,100.72,1.6
2018,9,24,10,923.23,30.19,63.62,0.9,100.64,1.9
2018,9,24,11,957.15,31.03,58.38,0.66,100.52,2
2018,9,24,12,927.12,31.58,56.38,1.1,100.41,2
2018,9,24,13,814.1,31.86,55.44,1.62,100.31,1.7
2018,9,24,14,633.65,31.79,55.25,2.19,100.25,1.3
2018,9,24,15,401.9,31.4,56.31,2.83,100.25,0.8
2018,9,24,16,167.08,30.54,60.56,3.23,100.29,0.3
2018,9,25,8,626.25,28.29,76.62,1.83,100.6,1.2
2018,9,25,9,811.2,29.23,71.06,1.39,100.6,1.6
2018,9,25,10,927.38,29.95,66.69,0.88,100.54,1.9
2018,9,25,11,940.1,30.44,63.62,0.73,100.42,2
2018,9,25,12,892.15,30.67,62.06,1.14,100.3,1.9
2018,9,25,13,770.25,30.65,62.06,1.72,100.2,1.6
2018,9,25,14,593.1,30.46,63.06,2.29,100.13,1.2
2018,9,25,15,364.92,30.07,65.19,2.76,100.11,0.7
2018,9,25,16,146.7,29.33,70.06,3.07,100.13,0.3
2018,9,26,8,634.02,28.73,74.06,1.71,100.46,1.3
2018,9,26,9,816.52,29.9,66.94,1.2,100.47,1.7
2018,9,26,10,934.5,30.87,61.25,0.92,100.4,1.9
2018,9,26,11,951.52,31.45,57.88,1.6,100.3,2
2018,9,26,12,916.75,31.64,57,2.51,100.18,2
2018,9,26,13,804.15,31.46,57.81,3.32,100.09,1.7
2018,9,26,14,624.12,31.06,59.69,3.89,100.04,1.3
2018,9,26,15,392.35,30.37,62.81,4.19,100.03,0.8
2018,9,26,16,167.35,29.38,68.06,4.17,100.07,0.3
2018,9,27,8,608.1,28.86,71.44,2,100.46,1.2
2018,9,27,9,786.67,29.98,65.12,1.8,100.46,1.6
2018,9,27,10,904.5,30.89,60.44,1.63,100.39,1.9
2018,9,27,11,966.4,31.62,57.12,1.92,100.27,2
2018,9,27,12,934.25,32.09,55.31,2.58,100.15,2
2018,9,27,13,823.5,32.21,54.94,3.25,100.05,1.7
2018,9,27,14,636.7,31.87,56.44,3.7,100.01,1.3
2018,9,27,15,402.35,31.15,59.62,4.05,100.03,0.8
2018,9,27,16,162.92,30.12,64.88,4.23,100.1,0.3
2018,9,28,8,599.25,28.92,68.62,0.52,100.53,1.2
2018,9,28,9,787.1,30.35,61.44,0.98,100.52,1.6
2018,9,28,10,913.88,31.47,57.19,1.9,100.44,1.9
2018,9,28,11,953.15,32.13,55.12,2.77,100.32,2
2018,9,28,12,917.05,32.37,54.5,3.53,100.19,2
2018,9,28,13,800.67,32.26,55,4.12,100.1,1.7
2018,9,28,14,620.77,31.93,56.25,4.49,100.05,1.3
2018,9,28,15,393,31.34,58.44,4.67,100.05,0.8
2018,9,28,16,157.4,30.44,62.25,4.54,100.1,0.3
2018,9,29,8,629.3,28.92,71.56,1.78,100.51,1.2
2018,9,29,9,809.95,30.06,66.31,2.29,100.48,1.6
2018,9,29,10,926.4,31.03,62.56,2.84,100.41,1.9
2018,9,29,11,963.52,31.68,60.06,3.29,100.3,2
2018,9,29,12,924.67,32.04,58.69,3.69,100.19,2
2018,9,29,13,808.38,32.02,58.62,4.05,100.11,1.7
2018,9,29,14,630.4,31.81,59.31,4.22,100.07,1.3
2018,9,29,15,396.88,31.35,60.88,4.29,100.06,0.8
2018,9,29,16,163.02,30.48,64.25,4.24,100.1,0.3
2018,9,30,8,642.33,29.49,69.62,2.25,100.49,1.3
2018,9,30,9,822.15,30.69,63.94,2.79,100.47,1.7
2018,9,30,10,938.05,31.63,60.06,3.31,100.4,1.9
2018,9,30,11,971.23,32.27,57.75,3.73,100.28,2.1
2018,9,30,12,933.92,32.48,57.12,4.06,100.17,2
2018,9,30,13,818.65,32.43,57.5,4.34,100.06,1.7
2018,9,30,14,637.08,32.04,59.06,4.51,100.01,1.3
2018,9,30,15,411.05,31.44,61.56,4.58,100.02,0.8
2018,9,30,16,168.25,30.57,65.94,4.43,100.06,0.3
2018,10,1,8,638.6,28.9,76.75,2.93,100.48,1.3
2018,10,1,9,816.02,29.94,70.94,3.59,100.46,1.7
2018,10,1,10,930.1,30.69,66.88,3.87,100.42,1.9
2018,10,1,11,968.77,31.01,65,3.87,100.34,2
2018,10,1,12,929.6,31.05,64.56,4,100.25,2
2018,10,1,13,815.58,30.84,65.12,4.06,100.17,1.7
2018,10,1,14,638.75,30.58,66,4.03,100.13,1.3
2018,10,1,15,411.38,30.12,67.75,4.09,100.13,0.8
2018,10,1,16,166.85,29.46,71.06,4.04,100.17,0.3
2018,10,2,8,618.05,29.12,73.44,2.62,100.61,1.2
2018,10,2,9,802.45,29.94,68.75,2.92,100.61,1.6
2018,10,2,10,919.58,30.56,65.25,3.13,100.53,1.9
2018,10,2,11,963.15,31.03,62.81,3.43,100.43,2
2018,10,2,12,919.4,31.29,61.38,3.84,100.32,2
2018,10,2,13,800.9,31.28,61.19,4.27,100.24,1.7
2018,10,2,14,620.73,31.07,61.81,4.47,100.2,1.3
2018,10,2,15,390.92,30.65,63.19,4.47,100.21,0.8
2018,10,2,16,155.83,29.89,66.62,4.24,100.26,0.3
2018,10,3,8,630.1,28.64,76.62,2.93,100.54,1.2
2018,10,3,9,803.98,29.3,72.94,3.24,100.56,1.6
2018,10,3,10,918.25,29.68,70.88,3.44,100.5,1.9
2018,10,3,11,939.25,29.87,69.94,3.61,100.4,2
2018,10,3,12,899.08,29.97,69.69,3.71,100.31,1.9
2018,10,3,13,774.33,29.89,70.06,3.74,100.23,1.6
2018,10,3,14,595.48,29.65,71.25,3.76,100.2,1.2
2018,10,3,15,375.67,29.28,73.12,3.78,100.21,0.8
2018,10,3,16,149.27,28.67,76.81,3.56,100.25,0.3
2018,10,4,8,610.48,27.79,83,2.78,100.57,1.2
2018,10,4,9,786.38,28.3,78.81,2.72,100.58,1.6
2018,10,4,10,899.02,28.76,75.5,2.68,100.53,1.9
2018,10,4,11,937.27,29.12,73.19,2.73,100.42,2
2018,10,4,12,898.85,29.27,72.12,2.89,100.32,1.9
2018,10,4,13,784.67,29.15,72.25,3.1,100.24,1.7
2018,10,4,14,609.25,28.83,73.12,3.26,100.21,1.3
2018,10,4,15,385.77,28.39,74.81,3.27,100.21,0.8
2018,10,4,16,152.15,27.81,78,2.99,100.25,0.3
2018,10,5,8,583.73,27.7,83.94,2.81,100.62,1.2
2018,10,5,9,766.55,28.03,82.44,2.95,100.62,1.6
2018,10,5,10,880.2,28.22,81.38,2.93,100.55,1.8
2018,10,5,11,920.62,28.37,80.25,2.93,100.43,1.9
2018,10,5,12,881.77,28.54,79.19,2.99,100.33,1.9
2018,10,5,13,766.2,28.68,78.25,3.07,100.25,1.6
2018,10,5,14,588.3,28.58,78.19,3.18,100.22,1.2
2018,10,5,15,365.23,28.35,79.12,3.23,100.22,0.7
2018,10,5,16,141.42,27.9,81.94,2.98,100.27,0.3
2018,10,6,8,597.55,27.87,83.44,3.34,100.58,1.2
2018,10,6,9,779.52,28.51,80.06,3.57,100.59,1.6
2018,10,6,10,891.33,28.98,77.31,3.62,100.54,1.8
2018,10,6,11,932,29.22,75.81,3.59,100.44,2
2018,10,6,12,895.73,29.24,75.44,3.5,100.33,1.9
2018,10,6,13,778.65,29.16,75.69,3.39,100.24,1.6
2018,10,6,14,602.45,28.98,76.5,3.3,100.19,1.2
2018,10,6,15,380.05,28.65,78.25,3.33,100.18,0.8
2018,10,6,16,144.48,28.15,81.5,3.2,100.21,0.3
2018,10,7,8,613.73,28.77,74.75,3.69,100.5,1.2
2018,10,7,9,790.73,29.48,71.38,3.93,100.48,1.6
2018,10,7,10,902.8,29.83,69.69,4.04,100.41,1.9
2018,10,7,11,933.95,30,68.81,4.11,100.3,2
2018,10,7,12,884.17,29.99,68.38,4.15,100.21,1.9
2018,10,7,13,760.6,29.83,68.44,4.16,100.14,1.6
2018,10,7,14,578.02,29.56,69.5,4.16,100.11,1.2
2018,10,7,15,358.1,29.19,71.44,4.13,100.13,0.7
2018,10,7,16,137.55,28.58,75.88,3.7,100.18,0.3
2018,10,8,8,603.12,28.22,79.81,4.96,100.44,1.2
2018,10,8,9,780.52,28.92,76.38,5.11,100.41,1.6
2018,10,8,10,893.08,29.23,74.62,5.07,100.34,1.8
2018,10,8,11,917.6,29.4,73.44,4.99,100.24,1.9
2018,10,8,12,865.08,29.44,73,4.84,100.15,1.9
2018,10,8,13,736.67,29.32,73.31,4.73,100.08,1.6
2018,10,8,14,541.77,29.04,74.75,4.56,100.04,1.1
2018,10,8,15,318.1,28.65,77.44,4.22,100.05,0.6
2018,10,8,16,111,28.07,81.81,3.51,100.09,0.2
2018,10,9,8,554.55,27.45,81.75,4.23,100.39,1.1
2018,10,9,9,740.58,28.73,74.31,4.31,100.38,1.5
2018,10,9,10,863.45,29.7,67.94,4.13,100.3,1.8
2018,10,9,11,901.38,30.42,62.81,3.76,100.19,1.9
2018,10,9,12,864.4,30.9,59,3.43,100.09,1.9
2018,10,9,13,743.15,31.13,57,2.98,99.99,1.6
2018,10,9,14,550.62,31.08,56.81,2.56,99.9,1.1
2018,10,9,15,324.45,31.01,57.38,2.44,99.87,0.7
2018,10,9,16,111.75,30.16,61.94,2.54,99.9,0.2
2018,10,10,8,559.38,28.68,62.62,4.09,100.33,1.1
2018,10,10,9,738.2,31.35,50.62,4.13,100.32,1.5
2018,10,10,10,854.08,32.58,46.19,4.66,100.21,1.8
2018,10,10,11,898.98,33.07,44.75,4.84,100.08,1.9
2018,10,10,12,857.4,33.28,43.69,4.66,99.94,1.9
2018,10,10,13,736.88,33.52,42.81,4.25,99.82,1.6
2018,10,10,14,553.83,33.5,43.44,3.31,99.75,1.1
2018,10,10,15,331.52,33.3,43.06,2.77,99.74,0.7
2018,10,10,16,116.58,32.18,45.62,2.44,99.77,0.2
2018,10,11,8,548.98,27.87,57.5,2.73,100.27,1.1
2018,10,11,9,733.15,31.19,44.81,2.17,100.27,1.5
2018,10,11,10,847.45,33.19,40.38,2.06,100.2,1.8
2018,10,11,11,925,33.94,40.12,1.95,100.08,2
2018,10,11,12,879.9,34.62,36.5,1.69,99.96,1.9
2018,10,11,13,757.08,35,35.06,1.11,99.85,1.6
2018,10,11,14,569.98,34.77,37.31,0.32,99.77,1.2
2018,10,11,15,340.73,34.37,39.44,0.62,99.75,0.7
2018,10,11,16,119.9,33.32,42.19,1.54,99.79,0.2
2018,10,12,8,518.65,28.26,62.25,3.5,100.43,1
2018,10,12,9,705.42,30.44,53.88,2.91,100.43,1.4
2018,10,12,10,819.35,31.98,48.81,2.3,100.35,1.7
2018,10,12,11,916.08,32.96,46.31,1.75,100.23,1.9
2018,10,12,12,870.83,33.63,44.56,1.49,100.1,1.9
2018,10,12,13,746.92,33.9,45,1.79,100,1.6
2018,10,12,14,562.55,33.55,47.44,2.58,99.94,1.2
2018,10,12,15,336.02,32.94,51.12,3.29,99.95,0.7
2018,10,12,16,116.02,31.71,57.5,4.01,100.01,0.2
2018,10,13,8,566.35,28.34,78.75,5.75,100.69,1.1
2018,10,13,9,745.27,29.42,73.56,5.45,100.69,1.5
2018,10,13,10,860.08,30.43,69.06,5.12,100.62,1.8
2018,10,13,11,880.95,31.27,65.25,4.94,100.5,1.9
2018,10,13,12,836.12,31.76,62.81,4.92,100.39,1.8
2018,10,13,13,711.58,31.82,62.12,5,100.29,1.5
2018,10,13,14,527.3,31.6,62.69,5.1,100.25,1.1
2018,10,13,15,306.15,31.07,65.06,5.13,100.26,0.6
2018,10,13,16,103.58,30.13,70.94,4.88,100.3,0.2
2018,10,14,8,583.85,28.78,75.94,5.1,100.71,1.2
2018,10,14,9,760.1,30.01,70.5,4.49,100.71,1.5
2018,10,14,10,870.62,30.97,66.12,3.71,100.65,1.8
2018,10,14,11,845.48,31.49,63.19,2.95,100.55,1.8
2018,10,14,12,794.8,31.76,61.44,2.49,100.44,1.7
2018,10,14,13,666.38,31.71,61.38,2.43,100.34,1.4
2018,10,14,14,472.25,31.56,61.94,2.73,100.29,1
2018,10,14,15,263.15,31.07,64.38,3.23,100.29,0.5
2018,10,14,16,90.77,30.12,70.38,3.53,100.34,0.2
2018,10,15,8,575.6,28.16,80.19,3.21,100.78,1.1
2018,10,15,9,750.1,29.37,73.44,2.67,100.79,1.5
2018,10,15,10,858.48,30.25,68.69,1.94,100.73,1.8
2018,10,15,11,887.85,30.78,65.31,1.37,100.63,1.9
2018,10,15,12,847.5,31.08,62.69,1.07,100.53,1.8
2018,10,15,13,724.98,31.12,61.56,1.12,100.44,1.5
2018,10,15,14,535.98,30.98,61.81,1.57,100.37,1.1
2018,10,15,15,312.17,30.66,63.69,2.26,100.37,0.6
2018,10,15,16,104.62,29.92,69.19,2.78,100.4,0.2
2018,10,16,8,592.35,28.85,71.06,1.4,100.84,1.2
2018,10,16,9,764.9,29.4,69.5,1.82,100.85,1.5
2018,10,16,10,873.33,29.62,68.88,2.13,100.79,1.8
2018,10,16,11,911.35,29.6,69,2.24,100.69,1.9
2018,10,16,12,868.7,29.58,69.19,2.31,100.58,1.9
2018,10,16,13,752.7,29.44,70.06,2.43,100.5,1.6
2018,10,16,14,569.8,29.26,70.94,2.5,100.46,1.2
2018,10,16,15,343.15,28.95,72.5,2.62,100.47,0.7
2018,10,16,16,118.3,28.48,75.69,2.5,100.53,0.2
2018,10,17,8,585.52,27.46,80.38,2.45,100.88,1.2
2018,10,17,9,759.35,28.23,74.94,2.78,100.89,1.5
2018,10,17,10,876,28.7,71.25,3.09,100.83,1.8
2018,10,17,11,904.8,28.89,69.31,3.32,100.73,1.9
2018,10,17,12,855.52,28.93,68.38,3.44,100.6,1.8
2018,10,17,13,726.45,28.93,67.62,3.29,100.49,1.5
2018,10,17,14,542.45,28.8,67.38,3.02,100.41,1.1
2018,10,17,15,319.4,28.58,68.81,2.57,100.38,0.6
2018,10,17,16,107.17,28.26,69.31,2.09,100.4,0.2
2018,10,18,8,582.85,27.44,75.12,0.59,100.84,1.2
2018,10,18,9,758.3,28.12,72.06,0.61,100.84,1.5
2018,10,18,10,868.33,28.5,70.81,1.2,100.77,1.8
2018,10,18,11,895.23,28.65,70.75,2.04,100.67,1.9
2018,10,18,12,851.1,28.61,71.38,2.86,100.57,1.8
2018,10,18,13,729.98,28.41,72.44,3.47,100.51,1.5
2018,10,18,14,544.38,28.03,73.94,3.83,100.46,1.1
2018,10,18,15,316.48,27.51,75.62,3.81,100.45,0.6
2018,10,18,16,102.98,26.87,79.06,3.05,100.47,0.2
2018,10,19,8,560.08,27.74,71.56,1.68,100.8,1.1
2018,10,19,9,746.08,28.65,68.88,1.99,100.8,1.5
2018,10,19,10,861.02,29.38,67,2.33,100.73,1.8
2018,10,19,11,895.4,29.9,65,2.66,100.61,1.9
2018,10,19,12,852.73,30.22,63.38,2.96,100.49,1.8
2018,10,19,13,732.33,30.33,62.5,3.23,100.41,1.5
2018,10,19,14,552.6,30.17,62.62,3.58,100.37,1.1
2018,10,19,15,326.33,29.75,64.44,3.96,100.39,0.7
2018,10,19,16,107.1,28.76,69.88,4.05,100.45,0.2
2018,10,20,8,584.67,28.15,67.12,3.44,100.82,1.2
2018,10,20,9,765.17,29.33,64.25,4.26,100.8,1.5
2018,10,20,10,879.25,30.03,63,4.65,100.74,1.8
2018,10,20,11,905.05,30.4,62.38,4.48,100.67,1.9
2018,10,20,12,855.9,30.52,62.25,4.33,100.59,1.8
2018,10,20,13,729.8,30.46,62.44,4.29,100.51,1.5
2018,10,20,14,541.5,30.24,62.81,4.4,100.47,1.1
2018,10,20,15,316.95,29.77,64.38,4.59,100.47,0.6
2018,10,20,16,103.55,28.93,68.94,4.4,100.5,0.2
2018,10,21,8,581.5,28.26,73.56,5.24,100.83,1.2
2018,10,21,9,755.8,29.3,68.75,5.57,100.82,1.5
2018,10,21,10,863.67,29.96,66.5,5.58,100.75,1.8
2018,10,21,11,920.48,30.33,65.5,5.56,100.66,1.9
2018,10,21,12,874.95,30.39,65.44,5.59,100.56,1.9
2018,10,21,13,756.98,30.17,66.31,5.57,100.49,1.6
2018,10,21,14,575.17,29.73,67.88,5.48,100.46,1.2
2018,10,21,15,349.15,29.08,70.38,5.19,100.47,0.7
2018,10,21,16,126.83,28.19,75.31,4.52,100.53,0.3
2018,10,22,8,591.45,27.94,73,4.25,100.91,1.2
2018,10,22,9,767.42,29.12,67.69,4.46,100.9,1.6
2018,10,22,10,877.35,30.05,63.12,4.57,100.81,1.8
2018,10,22,11,896.42,30.69,59.75,4.64,100.68,1.9
2018,10,22,12,849.7,31.03,57.25,4.73,100.55,1.8
2018,10,22,13,724.25,31.05,55.69,4.82,100.45,1.5
2018,10,22,14,537.65,30.76,55.5,4.86,100.39,1.1
2018,10,22,15,314.85,30.08,57.81,4.82,100.4,0.6
2018,10,22,16,109.55,28.84,65.25,4.28,100.44,0.2
2018,10,23,8,575.15,27.57,70.5,2.54,100.84,1.1
2018,10,23,9,753.1,28.94,64.56,3.17,100.84,1.5
2018,10,23,10,864.6,29.94,60.38,3.7,100.76,1.8
2018,10,23,11,895.7,30.63,57.31,4.17,100.65,1.9
2018,10,23,12,849.2,31.05,54.94,4.53,100.55,1.8
2018,10,23,13,725.95,31.12,54,4.73,100.48,1.5
2018,10,23,14,540.02,30.91,54.12,4.82,100.44,1.1
2018,10,23,15,318.95,30.24,56.62,4.77,100.45,0.6
2018,10,23,16,108.02,28.94,64.5,4.18,100.5,0.2
2018,10,24,8,584.05,27.96,71.44,2.9,100.89,1.2
2018,10,24,9,762.58,29.09,67.06,3.05,100.88,1.5
2018,10,24,10,874.85,30.06,62.88,3.28,100.79,1.8
2018,10,24,11,894.48,30.81,58.62,3.66,100.66,1.9
